date,id,jansi_type,jansi_english_name,jansi_gujarati_name,arrival,lowrate,highrate
12/02/2025,89719,grain,Thymol,અજમો,20,1400,1675
12/02/2025,89720,grain,Soyabin,સોયાબીન,300,730,775
12/02/2025,89721,grain,Groundnut-Fada,સીંગફાડા,1200,1050,1330
12/02/2025,89722,grain,Sesmum-Black,કાળા તલ ,160,3540,5080
12/02/2025,89723,grain,Garlic,લસણ,830,1000,1800
12/02/2025,89724,grain,Corriander,ધાણા,360,1240,1570
12/02/2025,89725,grain,Chillies,મરચા સુકા ,520,850,2250
12/02/2025,89726,grain,Dhani,ધાણી,160,1270,1740
12/02/2025,89727,grain,Variyali,વરીયાળી,35,1150,1310
12/02/2025,89728,grain,Cummin,જીરૂ,800,3650,3975
12/02/2025,89729,grain,Mustard,રાય,125,1040,1315
12/02/2025,89730,grain,Fenugreek,મેથી,50,800,1100
12/02/2025,89731,grain,Mustard seed,રાયડો,90,980,1095
13/02/2025,89768,grain,Cotton B.T.,કપાસ બી.ટી.,2500,1300,1480
13/02/2025,89769,grain,Wheat Lokvan,ઘઉં લોકવન,70,603,639
13/02/2025,89770,grain,Wheat Tukda,ઘઉં ટુકડા,300,612,726
13/02/2025,89771,grain,Jowar White,જુવાર સફેદ,350,750,990
13/02/2025,89772,grain,Jowar Red,જુવાર લાલ,3,1000,1100
13/02/2025,89773,grain,Bajri,બાજરી,20,350,490
13/02/2025,89774,grain,Tuver,તુવેર,1400,1185,1515
13/02/2025,89775,grain,Gram Yellow,ચણા પીળા,550,960,1145
13/02/2025,89776,grain,Gram White,ચણા સફેદ,70,1180,2100
13/02/2025,89777,grain,Urad,અડદ,55,1285,1578
13/02/2025,89778,grain,Mung,મગ,170,1240,1740
13/02/2025,89779,grain,Val Deshi,વાલ દેશી,180,820,1125
13/02/2025,89780,grain,Choli,ચોળી,30,1300,2445
13/02/2025,89781,grain,Math,મઠ,30,555,950
13/02/2025,89782,grain,Peas,વટાણા,80,2000,2875
13/02/2025,89783,grain,Kulthi,કળથી,25,750,875
13/02/2025,89784,grain,Groundnut Big,મગફળી જાડી,0,910,1115
13/02/2025,89785,grain,Groundnut Small,મગફળી જીણી,0,930,1220
13/02/2025,89786,grain,Seasmum,તલી ,400,1875,2090
13/02/2025,89787,grain,Castor seed,એરંડા,140,1150,1230
13/02/2025,89788,grain,Thymol,અજમો,35,1240,1750
13/02/2025,89789,grain,Soyabin,સોયાબીન,400,740,782
13/02/2025,89790,grain,Groundnut-Fada,સીંગફાડા,600,1070,1320
13/02/2025,89791,grain,Sesmum-Black,કાળા તલ ,125,3650,5214
13/02/2025,89792,grain,Garlic,લસણ,1100,850,1620
13/02/2025,89793,grain,Corriander,ધાણા,330,1250,1567
13/02/2025,89794,grain,Chillies,મરચા સુકા ,410,900,2150
13/02/2025,89795,grain,Dhani,ધાણી,220,1300,1590
13/02/2025,89796,grain,Variyali,વરીયાળી,30,1050,1270
13/02/2025,89797,grain,Cummin,જીરૂ,840,3625,3950
13/02/2025,89798,grain,Mustard,રાય,250,1050,1366
13/02/2025,89799,grain,Fenugreek,મેથી,100,850,1050
13/02/2025,89800,grain,Mustard seed,રાયડો,150,1000,1111
13/02/2025,89801,grain,Rajkoo Bee,રજકાનું બી ,4,3800,3838
14/02/2025,89838,grain,Cotton B.T.,કપાસ બી.ટી.,2051,1307,1490
14/02/2025,89839,grain,Wheat Lokvan,ઘઉં લોકવન,70,611,641
14/02/2025,89840,grain,Wheat Tukda,ઘઉં ટુકડા,450,612,751
14/02/2025,89841,grain,Jowar White,જુવાર સફેદ,300,800,960
14/02/2025,89842,grain,Jowar Red,જુવાર લાલ,4,1000,1100
14/02/2025,89843,grain,Tuver,તુવેર,1775,1180,1512
14/02/2025,89844,grain,Gram Yellow,ચણા પીળા,600,975,1160
14/02/2025,89845,grain,Gram White,ચણા સફેદ,50,1150,2050
14/02/2025,89846,grain,Urad,અડદ,70,1250,1580
14/02/2025,89847,grain,Mung,મગ,140,1205,1790
14/02/2025,89848,grain,Val Papdi,વાલ પાપડી,35,900,1230
14/02/2025,89849,grain,Choli,ચોળી,10,1245,2041
14/02/2025,89850,grain,Math,મઠ,3,815,815
14/02/2025,89851,grain,Peas,વટાણા,100,1800,2385
14/02/2025,89852,grain,Kulthi,કળથી,15,675,825
14/02/2025,89853,grain,Groundnut Big,મગફળી જાડી,4500,910,1122
14/02/2025,89854,grain,Groundnut Small,મગફળી જીણી,6000,930,1200
14/02/2025,89855,grain,Seasmum,તલી ,150,1800,2099
14/02/2025,89856,grain,Sunflower,સુરજમુખી,5,857,857
14/02/2025,89857,grain,Castor seed,એરંડા,105,1146,1228
14/02/2025,89858,grain,Thymol,અજમો,5,1380,2280
14/02/2025,89859,grain,Dil Seed,સુવા,2,915,1050
14/02/2025,89860,grain,Soyabin,સોયાબીન,400,740,782
14/02/2025,89861,grain,Groundnut-Fada,સીંગફાડા,480,1050,1330
14/02/2025,89862,grain,Sesmum-Black,કાળા તલ ,150,3500,5000
14/02/2025,89863,grain,Garlic,લસણ,1080,900,1700
14/02/2025,89864,grain,Corriander,ધાણા,170,1230,1580
14/02/2025,89865,grain,Chillies,મરચા સુકા ,600,900,2225
14/02/2025,89866,grain,Dhani,ધાણી,100,1310,2100
14/02/2025,89867,grain,Variyali,વરીયાળી,50,1180,1330
14/02/2025,89868,grain,Cummin,જીરૂ,540,3650,3975
14/02/2025,89869,grain,Mustard,રાય,300,1050,1310
14/02/2025,89870,grain,Fenugreek,મેથી,30,850,950
14/02/2025,89871,grain,Mustard seed,રાયડો,200,950,1111
15/02/2025,89908,grain,Cotton B.T.,કપાસ બી.ટી.,2000,1311,1488
15/02/2025,89909,grain,Wheat Lokvan,ઘઉં લોકવન,60,604,635
15/02/2025,89910,grain,Wheat Tukda,ઘઉં ટુકડા,350,612,700
15/02/2025,89911,grain,Jowar White,જુવાર સફેદ,160,700,941
15/02/2025,89912,grain,Tuver,તુવેર,2000,1240,1506
15/02/2025,89913,grain,Gram Yellow,ચણા પીળા,650,970,1155
15/02/2025,89914,grain,Gram White,ચણા સફેદ,80,1200,2075
15/02/2025,89915,grain,Urad,અડદ,70,1270,1575
15/02/2025,89916,grain,Mung,મગ,125,1225,1680
15/02/2025,89917,grain,Val Deshi,વાલ દેશી,20,1000,1250
15/02/2025,89918,grain,Math,મઠ,75,800,1250
15/02/2025,89919,grain,Peas,વટાણા,80,1699,2390
15/02/2025,89920,grain,Kulthi,કળથી,18,775,775
15/02/2025,89921,grain,Groundnut Big,મગફળી જાડી,0,930,1135
15/02/2025,89922,grain,Groundnut Small,મગફળી જીણી,0,940,1220
15/02/2025,89923,grain,Seasmum,તલી ,120,1860,2028
15/02/2025,89924,grain,Castor seed,એરંડા,150,1180,1234
15/02/2025,89925,grain,Thymol,અજમો,10,1300,2150
15/02/2025,89926,grain,Dil Seed,સુવા,1,800,800
15/02/2025,89927,grain,Soyabin,સોયાબીન,100,695,783
15/02/2025,89928,grain,Groundnut-Fada,સીંગફાડા,240,1040,1315
15/02/2025,89929,grain,Sesmum-Black,કાળા તલ ,250,3300,4700
15/02/2025,89930,grain,Garlic,લસણ,1100,900,1640
15/02/2025,89931,grain,Corriander,ધાણા,200,1250,1920
15/02/2025,89932,grain,Chillies,મરચા સુકા ,560,800,2140
15/02/2025,89933,grain,Dhani,ધાણી,150,1350,2612
15/02/2025,89934,grain,Variyali,વરીયાળી,55,1200,1365
15/02/2025,89935,grain,Cummin,જીરૂ,600,3800,4025
15/02/2025,89936,grain,Mustard,રાય,250,1035,1238
15/02/2025,89937,grain,Fenugreek,મેથી,20,865,1000
15/02/2025,89938,grain,Asario,અશેરીયો,15,1975,1975
15/02/2025,89939,grain,kalonji,કલોંજી,66,3000,3000
15/02/2025,89940,grain,Mustard seed,રાયડો,150,970,1120
15/02/2025,89941,grain,Rajkoo Bee,રજકાનું બી ,15,3000,3400
17/02/2025,89978,grain,Cotton B.T.,કપાસ બી.ટી.,2300,1304,1486
17/02/2025,89979,grain,Wheat Lokvan,ઘઉં લોકવન,90,601,648
17/02/2025,89980,grain,Wheat Tukda,ઘઉં ટુકડા,500,603,695
17/02/2025,89981,grain,Jowar White,જુવાર સફેદ,425,810,1015
17/02/2025,89982,grain,Tuver,તુવેર,2200,1240,1515
17/02/2025,89983,grain,Gram Yellow,ચણા પીળા,800,970,1144
17/02/2025,89984,grain,Gram White,ચણા સફેદ,150,1205,2050
17/02/2025,89985,grain,Urad,અડદ,190,1300,1581
17/02/2025,89986,grain,Mung,મગ,140,1000,1666
17/02/2025,89987,grain,Val Deshi,વાલ દેશી,200,970,1166
17/02/2025,89988,grain,Choli,ચોળી,20,1371,2095
17/02/2025,89989,grain,Math,મઠ,45,600,950
17/02/2025,89990,grain,Peas,વટાણા,110,1100,2200
17/02/2025,89991,grain,Groundnut Big,મગફળી જાડી,0,930,1124
17/02/2025,89992,grain,Groundnut Small,મગફળી જીણી,0,940,1250
17/02/2025,89993,grain,Seasmum,તલી ,280,1975,2171
17/02/2025,89994,grain,Castor seed,એરંડા,430,1181,1226
17/02/2025,89995,grain,Thymol,અજમો,5,1200,1980
17/02/2025,89996,grain,Soyabin,સોયાબીન,300,740,777
17/02/2025,89997,grain,Groundnut-Fada,સીંગફાડા,600,1040,1315
17/02/2025,89998,grain,Sesmum-Black,કાળા તલ ,90,3250,5300
17/02/2025,89999,grain,Garlic,લસણ,770,850,1470
17/02/2025,90000,grain,Corriander,ધાણા,250,1100,1900
17/02/2025,90001,grain,Chillies,મરચા સુકા ,650,700,2050
17/02/2025,90002,grain,Dhani,ધાણી,220,1200,1800
17/02/2025,90003,grain,Variyali,વરીયાળી,10,500,1115
17/02/2025,90004,grain,Cummin,જીરૂ,540,3900,4180
17/02/2025,90005,grain,Mustard,રાય,200,1050,1329
17/02/2025,90006,grain,Fenugreek,મેથી,25,800,1035
17/02/2025,90007,grain,Asario,અશેરીયો,70,1550,1700
17/02/2025,90008,grain,kalonji,કલોંજી,5,3425,3425
17/02/2025,90009,grain,Mustard seed,રાયડો,450,950,1117
18/02/2025,90046,grain,Cotton B.T.,કપાસ બી.ટી.,2100,1310,1490
18/02/2025,90047,grain,Wheat Lokvan,ઘઉં લોકવન,110,601,646
18/02/2025,90048,grain,Wheat Tukda,ઘઉં ટુકડા,700,611,701
18/02/2025,90049,grain,Jowar White,જુવાર સફેદ,250,750,925
18/02/2025,90050,grain,Bajri,બાજરી,25,350,510
18/02/2025,90051,grain,Tuver,તુવેર,2050,1250,1518
18/02/2025,90052,grain,Gram Yellow,ચણા પીળા,1100,950,1130
18/02/2025,90053,grain,Gram White,ચણા સફેદ,50,1250,1950
18/02/2025,90054,grain,Urad,અડદ,220,1310,1616
18/02/2025,90055,grain,Mung,મગ,210,1050,1638
18/02/2025,90056,grain,Val Deshi,વાલ દેશી,150,850,1260
18/02/2025,90057,grain,Choli,ચોળી,20,1300,2311
18/02/2025,90058,grain,Math,મઠ,60,450,850
18/02/2025,90059,grain,Peas,વટાણા,130,1200,2300
18/02/2025,90060,grain,Groundnut Big,મગફળી જાડી,3500,920,1128
18/02/2025,90061,grain,Groundnut Small,મગફળી જીણી,5500,940,1220
18/02/2025,90062,grain,Linseed,અળશી,7,800,800
18/02/2025,90063,grain,Seasmum,તલી ,400,1900,2125
18/02/2025,90064,grain,Castor seed,એરંડા,200,1145,1230
18/02/2025,90065,grain,Thymol,અજમો,5,1440,2051
18/02/2025,90066,grain,Dil Seed,સુવા,5,911,1301
18/02/2025,90067,grain,Soyabin,સોયાબીન,200,740,776
18/02/2025,90068,grain,Groundnut-Fada,સીંગફાડા,1000,1040,1280
18/02/2025,90069,grain,Sesmum-Black,કાળા તલ ,120,3500,5151
18/02/2025,90070,grain,Garlic,લસણ,630,850,1400
18/02/2025,90071,grain,Corriander,ધાણા,300,1200,2052
18/02/2025,90072,grain,Chillies,મરચા સુકા ,700,800,2230
18/02/2025,90073,grain,Dhani,ધાણી,280,1200,1950
18/02/2025,90074,grain,Variyali,વરીયાળી,100,1130,1490
18/02/2025,90075,grain,Cummin,જીરૂ,1100,3500,4200
18/02/2025,90076,grain,Mustard,રાય,200,1040,1390
18/02/2025,90077,grain,Fenugreek,મેથી,50,730,970
18/02/2025,90078,grain,Asario,અશેરીયો,35,1350,1550
18/02/2025,90079,grain,kalonji,કલોંજી,20,2431,3500
18/02/2025,90080,grain,Mustard seed,રાયડો,300,980,1111
18/02/2025,90081,grain,Rajkoo Bee,રજકાનું બી ,10,4000,4500
18/02/2025,90082,grain,Guvar Bee,ગુવારનું બી,20,910,950
19/02/2025,90119,grain,Cotton B.T.,કપાસ બી.ટી.,3000,1301,1495
19/02/2025,90120,grain,Wheat Lokvan,ઘઉં લોકવન,90,609,641
19/02/2025,90121,grain,Wheat Tukda,ઘઉં ટુકડા,600,611,706
19/02/2025,90122,grain,Jowar White,જુવાર સફેદ,250,725,941
19/02/2025,90123,grain,Jowar Yellow,જુવાર પીળી ,60,400,470
19/02/2025,90124,grain,Bajri,બાજરી,14,460,460
19/02/2025,90125,grain,Tuver,તુવેર,2100,1260,1526
19/02/2025,90126,grain,Gram Yellow,ચણા પીળા,1800,950,1106
19/02/2025,90127,grain,Gram White,ચણા સફેદ,70,1100,1900
19/02/2025,90128,grain,Urad,અડદ,190,1315,1590
19/02/2025,90129,grain,Mung,મગ,150,1070,1576
19/02/2025,90130,grain,Val Deshi,વાલ દેશી,190,800,1181
19/02/2025,90131,grain,Choli,ચોળી,7,850,1401
19/02/2025,90132,grain,Peas,વટાણા,110,1200,2085
19/02/2025,90133,grain,Kulthi,કળથી,9,675,675
19/02/2025,90134,grain,Groundnut Big,મગફળી જાડી,0,900,1126
19/02/2025,90135,grain,Groundnut Small,મગફળી જીણી,0,920,1220
19/02/2025,90136,grain,Seasmum,તલી ,320,1986,2200
19/02/2025,90137,grain,Castor seed,એરંડા,300,1200,1235
19/02/2025,90138,grain,Thymol,અજમો,2,1430,1430
19/02/2025,90139,grain,Dil Seed,સુવા,10,1160,1160
19/02/2025,90140,grain,Soyabin,સોયાબીન,250,749,786
19/02/2025,90141,grain,Groundnut-Fada,સીંગફાડા,700,1050,1310
19/02/2025,90142,grain,Sesmum-Black,કાળા તલ ,125,3700,4730
19/02/2025,90143,grain,Garlic,લસણ,1050,850,1500
19/02/2025,90144,grain,Corriander,ધાણા,250,1150,2030
19/02/2025,90145,grain,Chillies,મરચા સુકા ,640,900,2150
19/02/2025,90146,grain,Dhani,ધાણી,260,1150,2100
19/02/2025,90147,grain,Variyali,વરીયાળી,120,1200,1432
19/02/2025,90148,grain,Cummin,જીરૂ,1440,3450,4180
19/02/2025,90149,grain,Mustard,રાય,450,1050,1400
19/02/2025,90150,grain,Fenugreek,મેથી,30,940,1180
19/02/2025,90151,grain,Asario,અશેરીયો,10,1230,1230
19/02/2025,90152,grain,Mustard seed,રાયડો,350,950,1110
19/02/2025,90153,grain,Guvar Bee,ગુવારનું બી,40,945,980
20/02/2025,90191,grain,Cotton B.T.,કપાસ બી.ટી.,2500,1321,1480
20/02/2025,90192,grain,Wheat Lokvan,ઘઉં લોકવન,80,602,658
20/02/2025,90193,grain,Wheat Tukda,ઘઉં ટુકડા,650,605,711
20/02/2025,90194,grain,Jowar White,જુવાર સફેદ,150,750,999
20/02/2025,90195,grain,Bajri,બાજરી,6,490,490
20/02/2025,90196,grain,Tuver,તુવેર,1900,1240,1510
20/02/2025,90197,grain,Gram Yellow,ચણા પીળા,1850,945,1088
20/02/2025,90198,grain,Gram White,ચણા સફેદ,160,1200,2075
20/02/2025,90199,grain,Urad,અડદ,150,1310,1570
20/02/2025,90200,grain,Mung,મગ,160,1090,1900
20/02/2025,90201,grain,Val Deshi,વાલ દેશી,80,880,1310
20/02/2025,90202,grain,Choli,ચોળી,35,1299,1730
20/02/2025,90203,grain,Math,મઠ,45,820,1100
20/02/2025,90204,grain,Peas,વટાણા,75,1200,2150
20/02/2025,90205,grain,Kulthi,કળથી,10,725,725
20/02/2025,90206,grain,Groundnut Seed,સીંગદાણા,10,1314,1368
20/02/2025,90207,grain,Groundnut Big,મગફળી જાડી,0,900,1128
20/02/2025,90208,grain,Groundnut Small,મગફળી જીણી,0,920,1180
20/02/2025,90209,grain,Seasmum,તલી ,300,1982,2100
20/02/2025,90210,grain,Castor seed,એરંડા,250,1200,1236
20/02/2025,90211,grain,Thymol,અજમો,3,1530,1825
20/02/2025,90212,grain,Soyabin,સોયાબીન,250,680,742
20/02/2025,90213,grain,Groundnut-Fada,સીંગફાડા,280,1060,1325
20/02/2025,90214,grain,Sesmum-Black,કાળા તલ ,50,3350,4500
20/02/2025,90215,grain,Garlic,લસણ,750,950,1450
20/02/2025,90216,grain,Corriander,ધાણા,300,1150,1851
20/02/2025,90217,grain,Chillies,મરચા સુકા ,680,900,2150
20/02/2025,90218,grain,Dhani,ધાણી,200,1250,2600
20/02/2025,90219,grain,Variyali,વરીયાળી,40,1220,1600
20/02/2025,90220,grain,Cummin,જીરૂ,720,3460,4130
20/02/2025,90221,grain,Mustard,રાય,400,1050,1337
20/02/2025,90222,grain,Fenugreek,મેથી,40,900,1217
20/02/2025,90223,grain,Asario,અશેરીયો,10,1100,1100
20/02/2025,90224,grain,Mustard seed,રાયડો,500,980,1115
20/02/2025,90225,grain,Guvar Bee,ગુવારનું બી,25,925,970
21/02/2025,90263,grain,Cotton B.T.,કપાસ બી.ટી.,2150,1321,1496
21/02/2025,90264,grain,Wheat Lokvan,ઘઉં લોકવન,120,601,642
21/02/2025,90265,grain,Wheat Tukda,ઘઉં ટુકડા,1200,610,721
21/02/2025,90266,grain,Jowar White,જુવાર સફેદ,160,800,1051
21/02/2025,90267,grain,Tuver,તુવેર,2400,1255,1515
21/02/2025,90268,grain,Gram Yellow,ચણા પીળા,2000,940,1070
21/02/2025,90269,grain,Gram White,ચણા સફેદ,70,1100,2000
21/02/2025,90270,grain,Urad,અડદ,160,1200,1581
21/02/2025,90271,grain,Mung,મગ,220,1020,1770
21/02/2025,90272,grain,Val Deshi,વાલ દેશી,15,700,1103
21/02/2025,90273,grain,Peas,વટાણા,80,1150,2100
21/02/2025,90274,grain,Kulthi,કળથી,30,650,900
21/02/2025,90275,grain,Groundnut Big,મગફળી જાડી,3500,900,1128
21/02/2025,90276,grain,Groundnut Small,મગફળી જીણી,5500,920,1210
21/02/2025,90277,grain,Seasmum,તલી ,300,1854,2291
21/02/2025,90278,grain,Castor seed,એરંડા,200,1200,1236
21/02/2025,90279,grain,Thymol,અજમો,5,1500,2400
21/02/2025,90280,grain,Soyabin,સોયાબીન,250,710,790
21/02/2025,90281,grain,Groundnut-Fada,સીંગફાડા,260,1060,1349
21/02/2025,90282,grain,Sesmum-Black,કાળા તલ ,110,3350,4560
21/02/2025,90283,grain,Garlic,લસણ,770,650,1350
21/02/2025,90284,grain,Corriander,ધાણા,400,1150,2000
21/02/2025,90285,grain,Chillies,મરચા સુકા ,600,800,2150
21/02/2025,90286,grain,Dhani,ધાણી,320,1200,2250
21/02/2025,90287,grain,Variyali,વરીયાળી,40,1260,1423
21/02/2025,90288,grain,Cummin,જીરૂ,1020,3450,4184
21/02/2025,90289,grain,Mustard,રાય,500,1050,1340
21/02/2025,90290,grain,Fenugreek,મેથી,60,900,1140
21/02/2025,90291,grain,kalonji,કલોંજી,5,2600,3355
21/02/2025,90292,grain,Mustard seed,રાયડો,450,950,1110
21/02/2025,90293,grain,Guvar Bee,ગુવારનું બી,4,925,925
22/02/2025,90331,grain,Cotton B.T.,કપાસ બી.ટી.,2400,1310,1507
22/02/2025,90332,grain,Wheat Lokvan,ઘઉં લોકવન,150,572,611
22/02/2025,90333,grain,Wheat Tukda,ઘઉં ટુકડા,1350,602,678
22/02/2025,90334,grain,Jowar White,જુવાર સફેદ,350,750,1030
22/02/2025,90335,grain,Jowar Red,જુવાર લાલ,50,900,1000
22/02/2025,90336,grain,Tuver,તુવેર,2500,1150,1487
22/02/2025,90337,grain,Gram Yellow,ચણા પીળા,1970,950,1090
22/02/2025,90338,grain,Gram White,ચણા સફેદ,60,1100,1900
22/02/2025,90339,grain,Urad,અડદ,125,1190,1560
